Feature,Age value,ASV,Shapley,Seed
CO2,0-3_days,0.004200820588684323,-0.015501870112493633,116
CO2,11-30_days,-0.0029970233700972685,0.007414747832226567,116
CO2,4-10_days,-0.0006802307569504587,0.008087118620751425,116
LVHreport,0-3_days,-0.0067369371112710455,0.003378208065405488,116
LVHreport,11-30_days,0.0053515272137563425,-0.004999400197993964,116
LVHreport,4-10_days,0.001385409897514709,0.0016211919207125903,116
Sick,0-3_days,-0.0037334295231016717,0.00042307210387662055,116
Sick,11-30_days,-0.0016627893012221434,0.0007531374768586829,116
Sick,4-10_days,0.005341317600361106,-0.0011762099200859665,116
HypoxiaInO2,0-3_days,0.3134784806511873,-0.0555692470469512,116
HypoxiaInO2,11-30_days,-0.3219781830101405,0.06004562184796668,116
HypoxiaInO2,4-10_days,0.00853041737261423,-0.004476370178745128,116
Disease,0-3_days,0.17085981649546622,-0.2146547070145607,116
Disease,11-30_days,-0.15994478954517688,0.22302139535546303,116
Disease,4-10_days,-0.011127609564596852,-0.008366688415408134,116
CO2Report,0-3_days,0.0003189601283019095,-0.0070004954375326636,117
CO2Report,11-30_days,-0.00032705841479691055,0.0011874912562780083,117
CO2Report,4-10_days,-4.255233156966499e-06,0.005813003573566675,117
ChestXray,0-3_days,0.0025199083891148965,-0.0015052039246074855,117
ChestXray,11-30_days,-0.002757064920692109,0.0038312836783006786,117
ChestXray,4-10_days,0.0009218204200395489,-0.002326077768811956,117
LowerBodyO2,0-3_days,-0.004465131583223393,0.0032945002894848585,117
LowerBodyO2,11-30_days,0.004599455412369964,-0.00014635178027674555,117
LowerBodyO2,4-10_days,0.0,-0.0031481481698574496,117
GruntingReport,0-3_days,0.0,0.001342105232179165,117
GruntingReport,11-30_days,0.0,-0.00014473684132099152,117
GruntingReport,4-10_days,0.0,-0.0011973684281110764,117
RUQO2,0-3_days,0.0,0.0022318706475198268,117
RUQO2,11-30_days,0.0,-0.00034377824515104295,117
RUQO2,4-10_days,0.0,-0.0018880927516147495,117
XrayReport,0-3_days,-0.006051585416330061,0.010998004069551825,117
XrayReport,11-30_days,0.005931315415367973,-0.002912261039018631,117
XrayReport,4-10_days,0.00014527000096200098,-0.008085742390248925,117
HypDistrib,0-3_days,0.00018070085944899944,-0.0008477737288922071,117
HypDistrib,11-30_days,-0.00019101107645264138,0.0005747021455317735,117
HypDistrib,4-10_days,0.0,0.00027307144366204737,117
BirthAsphyxia,0-3_days,-0.0041945558428369,0.0023205385357141493,117
BirthAsphyxia,11-30_days,0.003313151745012864,-0.0014681230671703815,117
BirthAsphyxia,4-10_days,0.0011932517631629697,-0.0008524152229074388,117
DuctFlow,0-3_days,1.899599511162339e-17,0.0394992268178612,117
DuctFlow,11-30_days,0.0,-0.007190655400627292,117
DuctFlow,4-10_days,2.708753326862621e-20,-0.03230857033107895,117
LungFlow,0-3_days,-1.9328378911162222e-18,0.0029787099547684192,117
LungFlow,11-30_days,0.0,-0.0008398056821897626,117
LungFlow,4-10_days,9.029177756208736e-21,-0.002138904749881476,117
CardiacMixing,0-3_days,-0.0042147765728053534,-0.0050449944459251125,117
CardiacMixing,11-30_days,0.00042447077193376916,-0.0027560884994454683,117
CardiacMixing,4-10_days,0.004342437953623348,0.007801080483477563,117
Grunting,0-3_days,0.00010334174891774494,-0.0006441221898421646,117
Grunting,11-30_days,0.0,-0.002218608621042222,117
Grunting,4-10_days,-0.00010334174891774882,0.0028627308510476724,117
LVH,0-3_days,3.194694994847271e-05,-0.02793911943444982,117
LVH,11-30_days,9.956331174603182e-05,0.0004524095216766,117
LVH,4-10_days,-0.0001315102616945324,0.02748669931781478,117
LungParench,0-3_days,0.0010792634788363027,0.006968205422163009,117
LungParench,11-30_days,-0.0006002199125798942,-0.005023512424668297,117
LungParench,4-10_days,-0.0006536893524758695,-0.0019446927355602384,117
CO2,0-3_days,0.0003615852671861367,0.006130973417311907,117
CO2,11-30_days,-0.0003697064047586986,-0.005980110074160621,117
CO2,4-10_days,-1.80967867372134e-05,-0.00015086390543729068,117
LVHreport,0-3_days,7.907715235742391e-06,-0.007747618099674582,117
LVHreport,11-30_days,2.4742971898883013e-05,0.007346660222392529,117
LVHreport,4-10_days,-3.265068713462671e-05,0.00040095938893500713,117
Sick,0-3_days,5.182371428571816e-05,-2.29555182158947e-06,117
Sick,11-30_days,0.0,0.001536538840737194,117
Sick,4-10_days,-5.182371428571436e-05,-0.0015342422481626273,117
HypoxiaInO2,0-3_days,0.004234133998653197,-0.003304151799529791,117
HypoxiaInO2,11-30_days,-0.004558362911784513,0.0012356543354690075,117
HypoxiaInO2,4-10_days,0.0,0.0020684971753507854,117
Disease,0-3_days,-0.0766915488061628,0.08174696654081344,117
Disease,11-30_days,0.055317242736812364,-0.09373752288520336,117
Disease,4-10_days,0.021823082726095847,0.01199055828154087,117
CO2Report,0-3_days,-4.754377104537546e-09,0.011238390263170004,118
CO2Report,11-30_days,-5.402666167166178e-07,0.0005402646563015878,118
CO2Report,4-10_days,1.9939009139008594e-07,-0.011778654791414737,118
ChestXray,0-3_days,-0.001398458952140236,0.0009606383135542274,118
ChestXray,11-30_days,0.001259064320616599,-0.002813448333181441,118
ChestXray,4-10_days,0.00010612303699818696,0.0018528082175180316,118
LowerBodyO2,0-3_days,-0.00010202063062487299,0.0024214400164783,118
LowerBodyO2,11-30_days,1.676952153396603e-05,-0.006782841799431481,118
LowerBodyO2,4-10_days,8.525110909090908e-05,0.004361401306232438,118
GruntingReport,0-3_days,2.5125709999168914e-06,0.00039812469854950906,118
GruntingReport,11-30_days,-2.512570999916754e-06,-0.0007963095139712095,118
GruntingReport,4-10_days,0.0,0.0003981857933104038,118
RUQO2,0-3_days,0.0001336512993256738,0.008223348401952536,118
RUQO2,11-30_days,-0.00013534493568931075,0.00033063956652767956,118
RUQO2,4-10_days,1.6936363636363638e-06,-0.00855399075371679,118
XrayReport,0-3_days,-7.922770077144743e-05,0.0005476957047358156,118
XrayReport,11-30_days,9.071313131313129e-06,-0.0027999677741900085,118
XrayReport,4-10_days,7.015638764013757e-05,0.0022522708331234754,118
HypDistrib,0-3_days,-8.908669186122674e-05,0.0007737140823155642,118
HypDistrib,11-30_days,8.02065734196721e-05,6.567457690834998e-05,118
HypDistrib,4-10_days,8.880118441558361e-06,-0.0008393888059072197,118
BirthAsphyxia,0-3_days,-0.003127838706914021,0.0074111971165984865,118
BirthAsphyxia,11-30_days,-0.00030470283745517857,-0.0009910602704621852,118
BirthAsphyxia,4-10_days,0.003595405435759348,-0.00642013672972098,118
DuctFlow,0-3_days,-0.0009991923100817403,-0.003850013785995543,118
DuctFlow,11-30_days,0.0005190593097479619,0.007248319481150247,118
DuctFlow,4-10_days,0.0005492806481305377,-0.0033983052894473076,118
LungFlow,0-3_days,-0.0004343174384290442,-0.011326168812811375,118
LungFlow,11-30_days,0.00011531068893405766,0.0016571369755547494,118
LungFlow,4-10_days,0.0003922447433221104,0.00966902395710349,118
CardiacMixing,0-3_days,-0.00020189912296796327,0.025159046801272778,118
CardiacMixing,11-30_days,0.00015254314788893796,-0.014342661703703925,118
CardiacMixing,4-10_days,0.00028392458300529027,-0.010816384591162204,118
Grunting,0-3_days,2.2352809340965945e-05,0.0010929068783298134,118
Grunting,11-30_days,-2.2352809340967365e-05,-0.0006813208630774171,118
Grunting,4-10_days,0.0,-0.0004115855856798589,118
LVH,0-3_days,0.0008550839473193554,-0.0023428857838734985,118
LVH,11-30_days,0.0,-0.0008569303806871176,118
LVH,4-10_days,-0.0008550839473193473,0.003199816663982347,118
LungParench,0-3_days,-0.0012770285002742263,0.00019294166937470437,118
LungParench,11-30_days,0.0010210562854945438,-0.0012048331389087252,118
LungParench,4-10_days,0.0002364457670964226,0.0010118901764508336,118
CO2,0-3_days,-0.0021899090742829256,-0.0018075384851545095,118
CO2,11-30_days,0.0013719019018223744,0.00780365650774911,118
CO2,4-10_days,0.0008099611112140938,-0.005996119740884751,118
LVHreport,0-3_days,1.9742515967366704e-05,0.00045795141137205063,118
LVHreport,11-30_days,0.0,0.0021805117768235504,118
LVHreport,4-10_days,-1.9742515967365992e-05,-0.00263846198853571,118
Sick,0-3_days,-0.004330112350709439,0.022004495058208704,118
Sick,11-30_days,-0.0006597495384265803,-0.009694105070084334,118
Sick,4-10_days,0.005014719814710619,-0.012310387743636965,118
HypoxiaInO2,0-3_days,-0.001710459199723308,-0.0022460305504500865,118
HypoxiaInO2,11-30_days,0.00017842196200767752,0.0018069563113385812,118
HypoxiaInO2,4-10_days,0.0015439518181818185,0.0004390757461078465,118
Disease,0-3_days,-0.09702492445856781,0.03971853426657617,118
Disease,11-30_days,0.07372749806223239,-0.04182925046421587,118
Disease,4-10_days,0.02339320596230227,0.0021107176365330817,118
CO2Report,0-3_days,-0.0009218149623183459,0.021088933302089573,119
CO2Report,11-30_days,0.0,0.0014535019570030272,119
CO2Report,4-10_days,0.0009218149623183514,-0.022542435242794454,119
ChestXray,0-3_days,-0.02243683043092544,-0.04002311968011782,119
ChestXray,11-30_days,0.0,0.004394408568041399,119
ChestXray,4-10_days,0.022436830430925488,0.03562870702182409,119
LowerBodyO2,0-3_days,0.0012530035989030159,-0.0314933552686125,119
LowerBodyO2,11-30_days,7.70909090909091e-07,-0.002612070414470509,119
LowerBodyO2,4-10_days,-0.0012537745079939252,0.03410542708821595,119
GruntingReport,0-3_days,6.149013607740184e-06,-0.008291051173582673,119
GruntingReport,11-30_days,0.0,0.015095892097160685,119
GruntingReport,4-10_days,-6.149013607744832e-06,-0.00680484090000391,119
RUQO2,0-3_days,0.0,-0.013724659630097448,119
RUQO2,11-30_days,0.0,-0.0007803324318956584,119
RUQO2,4-10_days,0.0,0.01450499299680814,119
XrayReport,0-3_days,4.38966414764929e-05,-0.016883380860090256,119
XrayReport,11-30_days,0.0,0.011402919330867007,119
XrayReport,4-10_days,-4.389664147656665e-05,0.005480457118246704,119
HypDistrib,0-3_days,-6.992848806738182e-05,-5.8479532599449156e-05,119
HypDistrib,11-30_days,-2.6018181818181797e-07,1.1695907451212406e-05,119
HypDistrib,4-10_days,7.018866988556408e-05,4.6783629804849625e-05,119
BirthAsphyxia,0-3_days,-0.0006944681744066594,6.430915556848049e-05,119
BirthAsphyxia,11-30_days,4.329931919391794e-05,6.463646306656301e-05,119
BirthAsphyxia,4-10_days,0.0007176373306685101,-0.00012894565938040614,119
DuctFlow,0-3_days,0.0021731106312189077,0.004366999343037605,119
DuctFlow,11-30_days,5.3523638181818205e-05,-0.002838647300377488,119
DuctFlow,4-10_days,-0.0022266342694007017,-0.0015283469681162387,119
LungFlow,0-3_days,-4.764334286142952e-05,-0.021599852836225182,119
LungFlow,11-30_days,0.0,0.01582820338080637,119
LungFlow,4-10_days,4.764334286143133e-05,0.005771651204559021,119
CardiacMixing,0-3_days,-0.01081123811069976,0.16226186752784996,119
CardiacMixing,11-30_days,9.924336545454549e-05,-0.004389478369848803,119
CardiacMixing,4-10_days,0.010711994745245363,-0.15787239456782118,119
Grunting,0-3_days,4.167191982393244e-05,-0.003116163017693907,119
Grunting,11-30_days,0.0,0.004799247994087636,119
Grunting,4-10_days,-4.167191982393237e-05,-0.0016830851940903813,119
LVH,0-3_days,0.00011644466146188075,-0.0012871349416673184,119
LVH,11-30_days,0.0,-0.0007517843856476248,119
LVH,4-10_days,-0.00011644466146187675,0.0020389187801629306,119
LungParench,0-3_days,-0.00486248986762967,0.013455048291943968,119
LungParench,11-30_days,0.00016540560909090914,-0.004612349093367812,119
LungParench,4-10_days,0.004697084258538872,-0.00884269965114072,119
CO2,0-3_days,0.0013595244101361427,-0.0009114270424470305,119
CO2,11-30_days,0.0,-0.0015210578055121005,119
CO2,4-10_days,-0.001359524410136158,0.0024324838910251855,119
LVHreport,0-3_days,9.07696741738369e-06,-0.012447862497065216,119
LVHreport,11-30_days,0.0,0.0021227321005426346,119
LVHreport,4-10_days,-9.076967417392804e-06,0.01032513025100343,119
Sick,0-3_days,9.073062175092341e-06,0.0037515984568744897,119
Sick,11-30_days,0.0,-0.003696874282322824,119
Sick,4-10_days,-9.073062175080428e-06,-5.472478223964572e-05,119
HypoxiaInO2,0-3_days,-0.009061604461616173,-0.00723523382563144,119
HypoxiaInO2,11-30_days,0.0,0.0052755854360293595,119
HypoxiaInO2,4-10_days,0.009061604461616163,0.0019596443383488806,119
Disease,0-3_days,-0.06409561255131613,0.07976885806769132,119
Disease,11-30_days,0.08200780086220996,-0.16168717747787015,119
Disease,4-10_days,-0.01709838065777466,0.08191831260919571,119
CO2Report,0-3_days,-5.205633672799603e-05,0.0002803262369707227,120
CO2Report,11-30_days,3.4199951284271295e-05,-0.00012296185363084078,120
CO2Report,4-10_days,2.44439122077922e-05,-0.0001573643460869789,120
ChestXray,0-3_days,-0.0038248116341951747,0.011085414907429368,120
ChestXray,11-30_days,0.0017745359563454547,0.00653944791178219,120
ChestXray,4-10_days,0.0021325964550279737,-0.01762486223131418,120
LowerBodyO2,0-3_days,3.149670563807269e-18,0.014831702094525098,120
LowerBodyO2,11-30_days,0.0,-0.004039156727958471,120
LowerBodyO2,4-10_days,0.0,-0.010792542700655758,120
GruntingReport,0-3_days,0.011988810466426872,-0.03257208226015791,120
GruntingReport,11-30_days,4.93596218181818e-05,0.0008309640502557158,120
GruntingReport,4-10_days,-0.012057871906426914,0.03174111480126157,120
RUQO2,0-3_days,9.788791093930097e-17,-0.010641868681414052,120
RUQO2,11-30_days,0.0,4.672345123253763e-05,120
RUQO2,4-10_days,0.0,0.010595144956605509,120
XrayReport,0-3_days,-0.0014367215761840024,0.001193702043965459,120
XrayReport,11-30_days,0.002337278963659488,-0.012168025302235036,120
XrayReport,4-10_days,-0.0008967763406500925,0.010974323319387622,120
HypDistrib,0-3_days,0.0004377715956843114,-0.016663996768184006,120
HypDistrib,11-30_days,0.0,0.009272386426455342,120
HypDistrib,4-10_days,-0.0004377715956843158,0.00739160775905475,120
BirthAsphyxia,0-3_days,-0.0009934973829444083,-0.0009528685081750155,120
BirthAsphyxia,11-30_days,-3.016114872377018e-05,0.0009481645701453089,120
BirthAsphyxia,4-10_days,0.0012594352809634363,4.703928716480732e-06,120
DuctFlow,0-3_days,0.020249283891591682,-0.015674765013391153,120
DuctFlow,11-30_days,-0.005637776072612544,0.014380756098544225,120
DuctFlow,4-10_days,-0.014611507818979123,0.0012940079683903605,120
LungFlow,0-3_days,-8.253293515248574e-05,-0.01601177468430251,120
LungFlow,11-30_days,0.00015913815433435594,0.0062292038736632095,120
LungFlow,4-10_days,8.457557022115904e-05,0.009782569104572758,120
CardiacMixing,0-3_days,-0.017749035370228667,-0.04089583283290267,120
CardiacMixing,11-30_days,-0.00011654880725330145,0.015871638994431125,120
CardiacMixing,4-10_days,0.018479158545691102,0.025024187033995986,120
Grunting,0-3_days,0.005264757356491176,-0.05202407985227182,120
Grunting,11-30_days,-0.0013686047078337966,-0.010414270651526749,120
Grunting,4-10_days,-0.003919794830475519,0.06243833926389925,120
LVH,0-3_days,-0.006067011264784313,0.026966397147625686,120
LVH,11-30_days,5.890336487220296e-05,0.003139223475009203,120
LVH,4-10_days,0.006118993966406669,-0.03010562345618382,120
LungParench,0-3_days,-0.004071245176231837,0.0013835673872381448,120
LungParench,11-30_days,0.0016338790332036598,0.0003668968053534627,120
LungParench,4-10_days,0.0026716913987174322,-0.0017504649003967643,120
CO2,0-3_days,-1.7505701356135518e-05,-0.0030165693163871766,120
CO2,11-30_days,4.442039476623374e-05,0.0025049417110858483,120
CO2,4-10_days,-8.874126088800029e-06,0.0005116268381243572,120
LVHreport,0-3_days,-0.026371173575977912,0.028699086317792534,120
LVHreport,11-30_days,0.0033759720150477943,-0.0001044866070151329,120
LVHreport,4-10_days,0.023021153488195025,-0.02859460113570094,120
Sick,0-3_days,0.004845171176502719,0.0015651481738314032,120
Sick,11-30_days,0.0036781650726578526,-0.0006878991622943431,120
Sick,4-10_days,-0.00855178074916054,-0.0008772491908166557,120
HypoxiaInO2,0-3_days,-0.0021521343553360683,-0.052292023859918116,120
HypoxiaInO2,11-30_days,0.0019672480694768162,-0.001977556482888758,120
HypoxiaInO2,4-10_days,0.00018488628585920257,0.054269578391686085,120
Disease,0-3_days,-0.08295736282140997,0.009650281071662903,120
Disease,11-30_days,0.06432427419847075,-0.08548201687633991,120
Disease,4-10_days,0.018668296633881983,0.07583172902464867,120
CO2Report,0-3_days,-0.0005710902614931014,-0.0009561928361654282,121
CO2Report,11-30_days,0.00020909413966714778,-0.0019426795234903692,121
CO2Report,4-10_days,0.00036199612182595797,0.002898872001096606,121
ChestXray,0-3_days,-0.007071033871826977,-0.00020239013247191906,121
ChestXray,11-30_days,-0.0016358069672768084,0.009063616183702834,121
ChestXray,4-10_days,0.008662630357950814,-0.00886122631141916,121
LowerBodyO2,0-3_days,-0.008514196915359833,0.02941820784471929,121
LowerBodyO2,11-30_days,0.000743957796106686,-0.009799905775580556,121
LowerBodyO2,4-10_days,0.007716002191736631,-0.01961830563377589,121
GruntingReport,0-3_days,-0.00038227584247919704,0.013043891014531255,121
GruntingReport,11-30_days,0.0,-0.0028193149971775713,121
GruntingReport,4-10_days,0.0003829788376881506,-0.010224571458529681,121
RUQO2,0-3_days,0.007982144922989189,0.029665789203718304,121
RUQO2,11-30_days,0.00022486735570036547,-0.007507733718957752,121
RUQO2,4-10_days,-0.008236080940772354,-0.022158059338107706,121
XrayReport,0-3_days,-0.006461446292420654,0.009955317361745984,121
XrayReport,11-30_days,0.0,-0.004732826917315833,121
XrayReport,4-10_days,0.006461446292420642,-0.005222496732603759,121
HypDistrib,0-3_days,-0.001152322747424318,-0.002048852425068617,121
HypDistrib,11-30_days,0.0005996877441439253,0.00010860854759812354,121
HypDistrib,4-10_days,0.0007528716779722967,0.001940243672579527,121
BirthAsphyxia,0-3_days,-0.0033104247198371133,0.007673643114976585,121
BirthAsphyxia,11-30_days,0.00019561433512228082,-0.0031539363786578178,121
BirthAsphyxia,4-10_days,0.0031420988126584087,-0.004519706340506673,121
DuctFlow,0-3_days,-0.0010220784455231334,-0.008303020326420664,121
DuctFlow,11-30_days,0.003506300801639507,0.004914095962885767,121
DuctFlow,4-10_days,-0.0018232304475259819,0.003388927225023508,121
LungFlow,0-3_days,-0.008559969926256222,0.006903854180127383,121
LungFlow,11-30_days,0.003059730612711816,0.005687792268581689,121
LungFlow,4-10_days,0.005533882702590316,-0.012591647601220756,121
CardiacMixing,0-3_days,-0.00014799220197241116,0.0001271448563784361,121
CardiacMixing,11-30_days,-0.00014328170395418174,-0.0035683428356423972,121
CardiacMixing,4-10_days,0.000300262440431925,0.003441199066583067,121
Grunting,0-3_days,-0.003730249583853473,0.003812354113906622,121
Grunting,11-30_days,0.0,9.765614813659341e-05,121
Grunting,4-10_days,0.003672803835433487,-0.003910010498948395,121
LVH,0-3_days,-0.0009702506406451259,-0.0007987989485263824,121
LVH,11-30_days,-5.3341161052281364e-05,0.001490776538848877,121
LVH,4-10_days,0.0010235918016974134,-0.0006919777719303965,121
LungParench,0-3_days,0.002197060372401807,-0.005017845996189862,121
LungParench,11-30_days,-0.0007121573142138994,-0.0024340579565614463,121
LungParench,4-10_days,-0.0016560025132531155,0.007451902756292839,121
CO2,0-3_days,-0.011778051155660283,0.0146889441087842,121
CO2,11-30_days,0.0007532940149729815,-0.0020293402345851063,121
CO2,4-10_days,0.012152946180639938,-0.012659604074433445,121
LVHreport,0-3_days,-0.0007450418472409126,0.0009134743921458721,121
LVHreport,11-30_days,0.00029413185268065275,-0.0018596056615933776,121
LVHreport,4-10_days,0.00045090999456025516,0.000946131192613393,121
Sick,0-3_days,-0.005365095420923128,-9.181108325719833e-05,121
Sick,11-30_days,0.007097046179129646,-0.0006239021290093661,121
Sick,4-10_days,-0.001802489069643109,0.0007157129235565663,121
HypoxiaInO2,0-3_days,0.004973932170936039,0.06990709574194626,121
HypoxiaInO2,11-30_days,0.0037109345609884453,-0.05256287050317041,121
HypoxiaInO2,4-10_days,-0.00947783004440453,-0.017344211612362416,121
Disease,0-3_days,-0.03815088198172045,0.10762592166662216,121
Disease,11-30_days,0.04358836067762887,-0.10347316001076251,121
Disease,4-10_days,-0.0055923914197559405,-0.00415275227278471,121
CO2Report,0-3_days,-0.00010006967495466557,-0.017331037325784563,122
CO2Report,11-30_days,1.6738241742825073e-05,0.0019783982122316955,122
CO2Report,4-10_days,8.33314332118499e-05,0.015352641015779227,122
ChestXray,0-3_days,-0.0005392257926663114,-0.017702574043069033,122
ChestXray,11-30_days,-0.00020110005367128707,-0.007667070454335772,122
ChestXray,4-10_days,0.0009944890997286991,0.025369647276820614,122
LowerBodyO2,0-3_days,-0.002561459744877141,0.016478355936706067,122
LowerBodyO2,11-30_days,0.00022705907733533922,-0.007136619380908087,122
LowerBodyO2,4-10_days,0.002371913693586202,-0.009341735725756735,122
GruntingReport,0-3_days,0.0001353257868692678,-0.0018911455501802266,122
GruntingReport,11-30_days,9.331409331409328e-07,0.0010702656768262386,122
GruntingReport,4-10_days,-0.00012005499170458182,0.0008208799548447132,122
RUQO2,0-3_days,4.4469685750925083e-05,-0.003106216215528548,122
RUQO2,11-30_days,-9.455028565434562e-05,0.0019085797423031182,122
RUQO2,4-10_days,5.008059990342992e-05,0.001197630960959941,122
XrayReport,0-3_days,-2.2380875770836217e-05,0.00464863967616111,122
XrayReport,11-30_days,1.6727956142320633e-05,-0.0031593357282690706,122
XrayReport,4-10_days,1.1688311688311697e-05,-0.0014893046813085676,122
HypDistrib,0-3_days,-1.6210739524539952e-05,-0.0011737450957298278,122
HypDistrib,11-30_days,2.6232728306912153e-05,-0.0007795719802379609,122
HypDistrib,4-10_days,-6.9536339039363505e-06,0.0019533171504735945,122
BirthAsphyxia,0-3_days,-0.001745065177030991,-0.01840687036514282,122
BirthAsphyxia,11-30_days,-0.0012850289924045966,0.004913412728346884,122
BirthAsphyxia,4-10_days,0.0031156820679086664,0.013493459122255445,122
DuctFlow,0-3_days,-0.0027192826464524414,0.041251147366128865,122
DuctFlow,11-30_days,0.0008316063304815821,0.01092242370621534,122
DuctFlow,4-10_days,0.001891334190473037,-0.05217356876004487,122
LungFlow,0-3_days,0.008528729497985667,-0.019412668365985156,122
LungFlow,11-30_days,-0.002477705662743828,0.0021573551488108934,122
LungFlow,4-10_days,-0.006349636263545389,0.017255330705083907,122
CardiacMixing,0-3_days,-0.00377889889531522,-0.015266531787347049,122
CardiacMixing,11-30_days,-3.455945709266376e-05,-0.00993796782422578,122
CardiacMixing,4-10_days,0.0038134583524078664,0.02520450240932405,122
Grunting,0-3_days,0.0015672634675149562,0.002301547070965171,122
Grunting,11-30_days,0.00011223845573562241,-0.004381063984474167,122
Grunting,4-10_days,-0.0015524012686528635,0.0020795173733495174,122
LVH,0-3_days,-0.00959067590552701,-0.024873465867713093,122
LVH,11-30_days,0.0014157035938947861,0.007292243330157362,122
LVH,4-10_days,0.008565597628467146,0.017581226620823145,122
LungParench,0-3_days,-0.01062499721284446,-0.01673398844897747,122
LungParench,11-30_days,0.003235658425479221,0.00365018769283779,122
LungParench,4-10_days,0.007450305230624791,0.013083803819026798,122
CO2,0-3_days,-0.0005451733692657651,-0.00015702348668128252,122
CO2,11-30_days,0.0009558698188231522,0.0005729531054385007,122
CO2,4-10_days,-0.00042359910975444293,-0.00041592956986278293,122
LVHreport,0-3_days,-3.738302900170981e-05,0.0034767855750396847,122
LVHreport,11-30_days,1.9849147505705478e-05,3.685124567709863e-05,122
LVHreport,4-10_days,1.7533881496004008e-05,-0.003513635478448123,122
Sick,0-3_days,0.00015525527585392418,0.0027524696476757524,122
Sick,11-30_days,0.0008476285616463178,-0.0008366584056057036,122
Sick,4-10_days,-0.0010000574204343977,-0.0019158108974806965,122
HypoxiaInO2,0-3_days,-0.003512862158868814,0.00576172289904207,122
HypoxiaInO2,11-30_days,-3.8621648291022524e-05,-0.0011127126566134393,122
HypoxiaInO2,4-10_days,0.003551483807159829,-0.004649010535795242,122
Disease,0-3_days,-0.0873100943625269,0.07573268741369248,122
Disease,11-30_days,0.07178670659650979,-0.06775344127323478,122
Disease,4-10_days,0.01589979430940035,-0.007979236328974366,122
CO2Report,0-3_days,-0.003098427124378636,0.005212644776329398,123
CO2Report,11-30_days,-0.0002950667919570287,0.0002051611861679703,123
CO2Report,4-10_days,0.0033934939163356714,-0.0054178060032427314,123
ChestXray,0-3_days,-0.09259351334434321,0.028910086257383227,123
ChestXray,11-30_days,0.0717352406235321,-0.024180968992877753,123
ChestXray,4-10_days,0.020828781693852338,-0.004729111855849624,123
LowerBodyO2,0-3_days,0.015375288537680212,0.029908182066865265,123
LowerBodyO2,11-30_days,-0.013872615365597472,-0.029068382892291994,123
LowerBodyO2,4-10_days,-0.0014839623887319144,-0.0008397970208898187,123
GruntingReport,0-3_days,0.0016628255909139447,-0.00430000051157549,123
GruntingReport,11-30_days,-0.0013129063488553476,0.007563978554680943,123
GruntingReport,4-10_days,-0.00035276209815148705,-0.003263979300390929,123
RUQO2,0-3_days,-0.0009728103602746925,-0.0030114991520531474,123
RUQO2,11-30_days,-0.000979903524454588,0.0073207017086679115,123
RUQO2,4-10_days,0.0019527138847293454,-0.004309204457094893,123
XrayReport,0-3_days,-0.003556536051608867,0.017063461858779192,123
XrayReport,11-30_days,0.0031160505851792544,-0.02343530291080242,123
XrayReport,4-10_days,0.0005273973484364705,0.006371852074516937,123
HypDistrib,0-3_days,-0.007496872892370129,0.0003022676473483443,123
HypDistrib,11-30_days,0.0005629291464226466,0.0021601386842667126,123
HypDistrib,4-10_days,0.0069574148746227825,-0.002462406596168876,123
BirthAsphyxia,0-3_days,-0.0014283904778280565,0.001981875877827406,123
BirthAsphyxia,11-30_days,-0.00024190131065818243,-0.00019178397953510285,123
BirthAsphyxia,4-10_days,0.0017516538893129381,-0.0017900917306542397,123
DuctFlow,0-3_days,-0.046325969042049595,0.014650267377728596,123
DuctFlow,11-30_days,0.05074707826129745,-0.004404841538635082,123
DuctFlow,4-10_days,-0.004482049748545064,-0.010245418720878662,123
LungFlow,0-3_days,-0.018419733498833534,-0.00032238930463790894,123
LungFlow,11-30_days,0.005776278818607509,0.006806288511725143,123
LungFlow,4-10_days,0.012812967345220102,-0.006483895622659474,123
CardiacMixing,0-3_days,-0.02562926644689701,0.011321257557719946,123
CardiacMixing,11-30_days,0.014986448429845894,-0.024594432674348354,123
CardiacMixing,4-10_days,0.011133987643958376,0.013273174467030913,123
Grunting,0-3_days,0.010514673459476109,0.002409117165952921,123
Grunting,11-30_days,-0.007396109998753439,-0.004565862354356795,123
Grunting,4-10_days,-0.0031651504812872325,0.002156745345564559,123
LVH,0-3_days,-0.001652043336639181,-0.006914862208068371,123
LVH,11-30_days,-0.00030936237671154963,-0.001201944175409153,123
LVH,4-10_days,0.001944884370041805,0.008116806168109178,123
LungParench,0-3_days,-0.0036842394719845076,0.0024974017636850477,123
LungParench,11-30_days,0.007903002889095786,-0.002427449653041549,123
LungParench,4-10_days,-0.0034533026743766453,-6.995290517807007e-05,123
CO2,0-3_days,-0.007507876415112579,-0.007736951070837677,123
CO2,11-30_days,0.001095398964921323,0.003123642973951064,123
CO2,4-10_days,0.006556248712095634,0.004613307430408895,123
LVHreport,0-3_days,-0.00034788609612252774,0.0017596019082702697,123
LVHreport,11-30_days,-2.7065990891233113e-05,0.0022026271605864165,123
LVHreport,4-10_days,0.00037169506684689717,-0.003962229499593377,123
Sick,0-3_days,-0.0028288832941764635,-0.004981629475951195,123
Sick,11-30_days,0.005875743171329955,0.0055961032654158775,123
Sick,4-10_days,-0.003007924253090651,-0.0006144759163726121,123
HypoxiaInO2,0-3_days,-0.003497541708412065,0.006460621764417738,123
HypoxiaInO2,11-30_days,0.0005966971218121429,0.002326080809143605,123
